;Wahlbeteiligung, Bundestagswahl (%);
;;
schluessel;regionaleinheit;wert
01;Schleswig-Holstein;78.2
02;Hamburg;77.8
03;Niedersachsen;74.7
04;Bremen;71.9
05;Nordrhein-Westfalen;76.4
06;Hessen;76.2
07;Rheinland-Pfalz;77.2
08;Baden-Württemberg;77.8
09;Bayern;79.9
10;Saarland;77.3
11;Berlin;75.2
12;Brandenburg;75.6
13;Mecklenburg-Vorpommern;71.1
14;Sachsen;76.5
15;Sachsen-Anhalt;67.9
16;Thüringen;74.9
